guid,species,state_prov,county,parts,sex,dec_lat,dec_long,has_tissues
MVZ:Mamm:24297,Myotis californicus,California,El Dorado County,whole organism (ethanol),male,38.7505245,-120.6217628,0
MVZ:Mamm:24202,Myotis californicus,California,El Dorado County,"skin, study; skull",female,38.7505245,-120.6217628,0
MVZ:Mamm:103969,Myotis ciliolabrum,California,San Bernardino County,"skin, study; skull",male,35.51806,-115.63028,0
MVZ:Mamm:103964,Myotis ciliolabrum,California,San Bernardino County,"skin, study; skull",male,35.51806,-115.63028,0
MVZ:Mamm:103963,Myotis ciliolabrum,California,San Bernardino County,"skin, study; skull",male,35.51806,-115.63028,0
MVZ:Mamm:103962,Myotis californicus,California,San Bernardino County,"skin, study; skull",male,35.51806,-115.63028,0
MVZ:Mamm:103967,Myotis ciliolabrum,California,San Bernardino County,"skin, study; skull",female,35.51806,-115.63028,0
MVZ:Mamm:112762,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112730,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112745,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112523,Myotis californicus,Baja California,,"skin, study; skull",male,32.126111,-115.9,0
MVZ:Mamm:186340,Myotis californicus,California,San Bernardino County,"skin, study; skull",male,35.5166667,-115.6294444,0
MVZ:Mamm:65114,Eptesicus fuscus,California,Tulare County,"skin, study; skull",male,36.156768,-118.723265,0
MVZ:Mamm:148671,Myotis yumanensis,California,Marin County,skull,male,38.0407285,-122.8053196,0
MVZ:Mamm:109231,Myotis ciliolabrum,California,San Luis Obispo County,"skin, study; skull",female,35.71368,-120.303998,0
MVZ:Mamm:14687,Tadarida brasiliensis,California,Merced County,whole organism (ethanol),male,37.060514,-120.84778,0
MVZ:Mamm:9375,Eptesicus fuscus,California,Riverside County,whole organism (ethanol),unknown,33.7881817,-116.5190152,0
MVZ:Mamm:182571,Tadarida brasiliensis,California,Lake County,whole organism (ethanol),unknown,,,0
MVZ:Mamm:106003,Antrozous pallidus,California,San Diego County,"skin, study; skull",male,32.643334,-117.077278,0
MVZ:Mamm:239347,Tadarida brasiliensis,California,Sutter County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",male,39.1618753,-121.6397407,1
MVZ:Mamm:103308,Myotis thysanodes,California,Napa County,"skin, study; skull",female,38.5659281,-122.4582344,0
MVZ:Mamm:238700,Eptesicus fuscus,California,Sutter County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",male,38.867179,-121.744825,1
MVZ:Mamm:71436,Myotis californicus,California,Santa Clara County,"skin, study; skull",female,37.035731,-121.312564,0
MVZ:Mamm:71437,Myotis californicus,California,Santa Clara County,"skin, study; skull",female,37.035731,-121.312564,0
MVZ:Mamm:71432,Myotis californicus,California,Santa Clara County,"skin, study; skull",female,37.035731,-121.312564,0
MVZ:Mamm:71435,Myotis californicus,California,Santa Clara County,"skin, study; skull",female,37.035731,-121.312564,0
MVZ:Mamm:110579,Eptesicus fuscus,Baja California Sur,,"skin, study; skull",male,23.5525,-109.7152778,0
MVZ:Mamm:110678,Corynorhinus townsendii,Baja California Sur,,"skin, study; skull",male,23.5525,-109.7152778,0
MVZ:Mamm:110674,Lasiurus frantzii,Baja California Sur,,"skin, study; skull",female,23.5525,-109.7152778,0
MVZ:Mamm:110582,Eptesicus fuscus,Baja California Sur,,"skin, study; skull",female,23.5525,-109.7152778,0
MVZ:Mamm:110581,Eptesicus fuscus,Baja California Sur,,"skin, study; skull",female,23.5525,-109.7152778,0
MVZ:Mamm:110707,Antrozous pallidus,Baja California Sur,,"skin, study; skull",male,23.5525,-109.7152778,0
MVZ:Mamm:110290,Myotis californicus,Baja California Sur,,"skin, study; skull",male,23.5525,-109.7152778,0
MVZ:Mamm:110578,Eptesicus fuscus,Baja California Sur,,"skin, study; skull",female,23.5525,-109.7152778,0
MVZ:Mamm:110291,Myotis californicus,Baja California Sur,,"skin, study; skull",female,23.5525,-109.7152778,0
MVZ:Mamm:110286,Myotis californicus,Baja California Sur,,"skin, study; skull",male,23.5525,-109.7152778,0
MVZ:Mamm:112731,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:110706,Antrozous pallidus,Baja California Sur,,"skin, study; skull",male,23.5525,-109.7152778,0
MVZ:Mamm:112736,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112722,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112775,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112753,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112740,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112732,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112752,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:12033,Myotis lucifugus,California,Nevada County,"skin, study",unknown,39.4429602,-120.3104788,0
MVZ:Mamm:238624,Corynorhinus townsendii,California,El Dorado County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",male,38.8210287,-120.9359987,1
MVZ:Mamm:239142,Myotis yumanensis,California,Imperial County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",female,32.6826471,-115.5799503,1
MVZ:Mamm:239301,Tadarida brasiliensis,California,Riverside County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",female,33.7463275,-116.9666776,1
MVZ:Mamm:239273,Tadarida brasiliensis,California,San Diego County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",,33.0178638,-116.8375776,1
MVZ:Mamm:225611,Tadarida brasiliensis,California,Glenn County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",female,39.523132,-122.199955,1
MVZ:Mamm:225608,Tadarida brasiliensis,California,Glenn County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",female,39.523132,-122.199955,1
MVZ:Mamm:71659,Antrozous pallidus,California,Los Angeles County,"glans penis (cleared; stained); skin, study; skull",male,34.062638,-118.064378,0
MVZ:Mamm:71658,Antrozous pallidus,California,Los Angeles County,"glans penis (cleared; stained); skin, study; skull",male,34.062638,-118.064378,0
MVZ:Mamm:126305,Myotis evotis,California,Mendocino County,"skin, study; skull",male,39.0906825,-123.1414105,0
MVZ:Mamm:126306,Myotis evotis,California,Mendocino County,"skin, study; skull",female,39.0906825,-123.1414105,0
MVZ:Mamm:126303,Myotis evotis,California,Mendocino County,"skin, study; skull",male,39.0906825,-123.1414105,0
MVZ:Mamm:126304,Myotis evotis,California,Mendocino County,"skin, study; skull",male,39.0906825,-123.1414105,0
MVZ:Mamm:109554,Corynorhinus townsendii,California,Monterey County,"skin, study; skull",female,35.85488,-120.375325,0
MVZ:Mamm:109526,Myotis californicus,California,Monterey County,"skin, study; skull",male,35.85488,-120.375325,0
MVZ:Mamm:71515,Eptesicus fuscus,California,Lake County,"skin, study; skull",male,,,0
MVZ:Mamm:240876,Tadarida brasiliensis,California,Solano County,tissue (frozen); whole organism (formalin 10% buffered),female,,,1
MVZ:Mamm:112515,Myotis californicus,Baja California,,"skin, study; skull",male,32.053333,-115.9072222,0
MVZ:Mamm:6685,Myotis evotis,California,Los Angeles County,"skin, study; skull",male,34.150629,-118.052425,0
MVZ:Mamm:240320,Myotis californicus,California,San Mateo County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",unknown,37.4,-122.225,3
MVZ:Mamm:112517,Myotis californicus,Baja California,,"skin, study; skull",female,32.053333,-115.9072222,0
MVZ:Mamm:112516,Myotis californicus,Baja California,,"skin, study; skull",female,32.053333,-115.9072222,0
MVZ:Mamm:103676,Myotis yumanensis,California,Lake County,"skin, study; skull",female,39.0924534,-122.7945718,0
MVZ:Mamm:239028,Myotis yumanensis,California,Sutter County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",male,39.1496406,-121.6908769,1
MVZ:Mamm:102735,Lasiurus frantzii,California,Fresno County,"skin, study; skull",female,36.7514,-120.3776,0
MVZ:Mamm:77037,Tadarida brasiliensis,California,San Bernardino County,"skin, study; skull",male,34.05556,-117.18167,0
MVZ:Mamm:148427,Antrozous pallidus,California,San Mateo County,"skin, study; skull",unknown,37.43621,-122.355663,0
MVZ:Mamm:110825,Tadarida brasiliensis,Baja California Sur,,"skin, study; skull",male,23.5475,-109.965,0
MVZ:Mamm:112507,Myotis californicus,Baja California,,"skin, study; skull",male,32.053333,-115.9072222,0
MVZ:Mamm:238679,Eptesicus fuscus,California,San Bernardino County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",,34.841438,-116.046625,1
MVZ:Mamm:238972,Myotis evotis,California,San Bernardino County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",,34.841438,-116.046625,1
MVZ:Mamm:21911,Lasiurus frantzii,California,Fresno County,whole organism (ethanol),unknown,36.748,-119.771,0
MVZ:Mamm:21907,Lasiurus frantzii,California,Fresno County,whole organism (ethanol),unknown,36.748,-119.771,0
MVZ:Mamm:113431,Myotis yumanensis,California,El Dorado County,"skin, study; skull",female,38.91531,-121.0146,0
MVZ:Mamm:49472,Eptesicus fuscus,Baja California Sur,,"skin, study; skull",male,26.0625,-111.8125,0
MVZ:Mamm:112759,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:239228,Parastrellus hesperus,California,San Bernardino County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",male,34.03361,-117.04222,1
MVZ:Mamm:103239,Tadarida brasiliensis,California,San Luis Obispo County,"skin, study; skull",male,35.645099,-121.19078,0
MVZ:Mamm:103367,Antrozous pallidus,California,Napa County,"skin, study; skull",male,38.5659281,-122.4582344,0
MVZ:Mamm:103238,Tadarida brasiliensis,California,San Luis Obispo County,"skin, study; skull",male,35.645099,-121.19078,0
MVZ:Mamm:103285,Myotis thysanodes,California,Napa County,"skin, study; skull",female,38.5659281,-122.4582344,0
MVZ:Mamm:103281,Myotis thysanodes,California,Napa County,"skin, study; skull",female,38.5659281,-122.4582344,0
MVZ:Mamm:103331,Antrozous pallidus,California,Napa County,"glans penis (cleared; stained); skin, study; skull",male,38.5659281,-122.4582344,0
MVZ:Mamm:71410,Myotis californicus,California,Lake County,"skin, study; skull",male,,,0
MVZ:Mamm:112329,Myotis ciliolabrum,California,Lassen County,"skin, study; skull",male,40.571098,-121.2689322,0
MVZ:Mamm:103345,Antrozous pallidus,California,Napa County,"glans penis (cleared; stained); skin, study; skull",male,38.5659281,-122.4582344,0
MVZ:Mamm:103305,Myotis thysanodes,California,Napa County,"skin, study; skull",female,38.5659281,-122.4582344,0
MVZ:Mamm:109245,Corynorhinus townsendii,California,San Luis Obispo County,"skin, study; skull",male,35.558351,-120.26144,0
MVZ:Mamm:112260,Corynorhinus townsendii,California,Tehama County,"skin, study",female,40.1519416,-122.7957492,0
MVZ:Mamm:66661,Myotis evotis,California,Napa County,whole organism (ethanol),male,38.3053644,-122.292116,0
MVZ:Mamm:94693,Myotis evotis,California,San Diego County,"skin, study; skull",male,33.318891,-116.872071,0
MVZ:Mamm:112776,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112750,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112746,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112777,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:112725,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:88565,Tadarida brasiliensis,California,Napa County,"skin, study; skull",female,38.2500657,-122.3616331,0
MVZ:Mamm:112726,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:182368,Lasionycteris noctivagans,California,Butte County,skeleton; skull,male,39.7285,-121.8373333,0
MVZ:Mamm:225600,Tadarida brasiliensis,California,Glenn County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",female,39.523132,-122.199955,1
MVZ:Mamm:182387,Lasiurus frantzii,California,Butte County,"skin, study; skull",male,39.5136667,-121.5563333,0
MVZ:Mamm:225605,Tadarida brasiliensis,California,Glenn County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",female,39.523132,-122.199955,1
MVZ:Mamm:225629,Tadarida brasiliensis,California,San Francisco County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",female,37.758062,-122.491862,1
MVZ:Mamm:152977,Myotis yumanensis,California,Lassen County,"skin, study; skull",female,40.617287,-120.7258426,0
MVZ:Mamm:42695,Lasiurus xanthinus,Baja California Sur,,"skin, study; skull",male,23.566667,-110,0
MVZ:Mamm:109534,Myotis yumanensis,California,Kern County,"skin, study; skull",male,35.6140459,-118.4963479,0
MVZ:Mamm:112149,Myotis thysanodes,California,Lake County,"skin, study; skull",female,39.1012237,-122.8057449,0
MVZ:Mamm:181846,Choeronycteris mexicana,California,Orange County,skeleton; skull,female,,,0
MVZ:Mamm:242238,Myotis evotis,California,San Bernardino County,tissue (frozen); whole organism (formalin-fixed | ethanol 70%),female,34.0975,-117.6484,1
MVZ:Mamm:2800,Eptesicus fuscus,California,San Diego County,"skin, study; skull",male,32.949608,-116.599508,0
MVZ:Mamm:114529,Myotis thysanodes,California,Sonoma County,"skin, study; skull",male,38.55112,-122.97803,0
MVZ:Mamm:113429,Myotis yumanensis,California,El Dorado County,"skin, study; skull",female,38.91531,-121.0146,0
MVZ:Mamm:112518,Myotis californicus,Baja California,,"skin, study; skull",male,32.053333,-115.9072222,0
MVZ:Mamm:103675,Myotis yumanensis,California,Lake County,"skin, study; skull",female,39.0924534,-122.7945718,0
MVZ:Mamm:239102,Myotis yumanensis,California,San Bernardino County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",male,34.24389,-116.91056,1
MVZ:Mamm:112509,Myotis californicus,Baja California,,"skin, study; skull",female,32.053333,-115.9072222,0
MVZ:Mamm:112508,Myotis californicus,Baja California,,"skin, study; skull",male,32.053333,-115.9072222,0
MVZ:Mamm:112481,Myotis californicus,California,Alameda County,"skin, study; skull",female,37.8697904,-122.2715302,0
MVZ:Mamm:2799,Eptesicus fuscus,California,San Diego County,"skin, study; skull",male,32.949608,-116.599508,0
MVZ:Mamm:200029,Nyctinomops femorosaccus,California,San Diego County,tissue (frozen); whole organism (ethanol),male,32.658557,-117.03203,2
MVZ:Mamm:103681,Myotis yumanensis,California,Lake County,"skin, study; skull",female,39.0924534,-122.7945718,0
MVZ:Mamm:21910,Lasiurus frantzii,California,Fresno County,whole organism (cleared; stained),unknown,36.748,-119.771,0
MVZ:Mamm:182470,Corynorhinus townsendii,California,San Benito County,skeleton; skull,female,36.614525,-121.091475,0
MVZ:Mamm:225371,Eptesicus fuscus,California,Tuolumne County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",male,37.941696,-120.244642,2
MVZ:Mamm:112684,Eptesicus fuscus,Baja California,,"skin, study; skull",male,32.227135,-115.994355,0
MVZ:Mamm:138995,Lasiurus frantzii,California,Marin County,skeleton (postcranial); skull,unknown,38.0910031,-122.844005,0
MVZ:Mamm:225353,Eptesicus fuscus,California,Butte County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",female,39.7595,-121.6066667,1
MVZ:Mamm:77038,Tadarida brasiliensis,California,San Bernardino County,"skin, study; skull",female,34.05556,-117.18167,0
MVZ:Mamm:106005,Antrozous pallidus,California,San Diego County,"skin, study; skull",female,32.643334,-117.077278,0
MVZ:Mamm:110647,Lasiurus xanthinus,Baja California Sur,,"skin, study; skull",female,23.5475,-109.965,0
MVZ:Mamm:151046,Myotis yumanensis,California,Sonoma County,whole organism (ethanol),female,38.77737,-122.97153,0
MVZ:Mamm:35407,Corynorhinus townsendii,Baja California,,"skin, study; skull",female,30.8666666667,-115.7666666667,0
MVZ:Mamm:35928,Corynorhinus townsendii,Baja California,,whole organism (ethanol),female,30.8666666667,-115.7666666667,0
MVZ:Mamm:58862,Lasionycteris noctivagans,California,Trinity County,"skin, study; skull",male,40.2454766,-123.3148591,0
MVZ:Mamm:238965,Myotis ciliolabrum,California,San Bernardino County,"tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",male,34.2500062,-117.3258786,1
MVZ:Mamm:23650,Myotis californicus,California,Mariposa County,whole organism (ethanol),unknown,37.753536,-120.1058,0
MVZ:Mamm:107668,Myotis californicus,California,San Luis Obispo County,"skin, study; skull",male,35.626581,-120.28185,0
MVZ:Mamm:88152,Myotis yumanensis,California,Placer County,"skin, study; skull",female,39.2,-120.83,0
MVZ:Mamm:34744,Eptesicus fuscus,California,Tehama County,"skin, study; skull",male,40.4147,-121.5319,0
MVZ:Mamm:34485,Tadarida brasiliensis,California,Tehama County,"skin, study; skull",female,40.0246136,-122.1225603,0
MVZ:Mamm:107669,Myotis californicus,California,San Luis Obispo County,"skin, study; skull",male,35.626581,-120.28185,0
MVZ:Mamm:92455,Myotis californicus,California,San Bernardino County,"skin, study; skull",female,34.8119,-115.6097,0
