catalognumberint,guid,subspecies,collectors,state_prov,county,spec_locality,collectornumber,verbatim_date,parts,sex,total length,tail length,hind foot with claw,ear,ear from notch,ear from crown,unit,weight,units,reproductive data,testes L,testes W,emb count,embs L,embs R,emb CR,scars,unformatted measurements,"tag checked? (or no tag available), initial here",Day,Month,Year,catalog checked? (or no catalog available),REVIEW NEEDED
124534,MVZ:Mamm:124534,,David Stephen Taylor (MVZ),Aguascalientes,,"3 mi N Cerro del Jaguey, Sierra Fria",David Stephen Taylor (MVZ) 201,18 Jul 1959,"skin, study; skull",male,148,76,22,9,,,,10.3,g,testis 8 mm,8,,,,,,,,LW,11,Oct,2024,,
124535,MVZ:Mamm:124535,,David Stephen Taylor (MVZ),Aguascalientes,,"3 mi N Cerro del Jaguey, Sierra Fria",David Stephen Taylor (MVZ) 202,18 Jul 1959,"skin, study; skull",male,136,73,21,8,,,,8.9,g,testes 8 mm,8,,,,,,,,LW,11,Oct,2024,,
124536,MVZ:Mamm:124536,,William Z. Lidicker Jr.,Aguascalientes,,"3 mi N Cerro del Jaguey, Sierra Fria",William Z. Lidicker Jr. 2092,20 Jul 1959,"skin, study; skull",male,143,73,16.5,14,,,,8.8,g,testes 8.5 mm,8.5,,,,,,,,LW,11,Oct,2024,,
124537,MVZ:Mamm:124537,,William Z. Lidicker Jr.,Aguascalientes,,"3 mi N Cerro del Jaguey, Sierra Fria",William Z. Lidicker Jr. 2093,20 Jul 1959,"skin, study; skull",male,147,74,16.5,14,,,,8.5,g,"test. 7 mm, desc.",7,,,,,,,,LW,11,Oct,2024,,
124538,MVZ:Mamm:124538,,William Z. Lidicker Jr.,Aguascalientes,,"3 mi N Cerro del Jaguey, Sierra Fria",William Z. Lidicker Jr. 2094,20 Jul 1959,"skin, study; skull",female,142,76,17,14,,,,8.7,g,"no emb, non-parous",,,0,,,,,,LW,11,Oct,2024,,
124539,MVZ:Mamm:124539,,William Z. Lidicker Jr.,Aguascalientes,,"3 mi N Cerro del Jaguey, Sierra Fria",William Z. Lidicker Jr. 2095,20 Jul 1959,"skin, study; skull",male,146,76,16.5,14,,,,9.2,g,"test. 7.5 mm, desc.",7.5,,,,,,,,LW,11,Oct,2024,,
124540,MVZ:Mamm:124540,,David Stephen Taylor (MVZ),Aguascalientes,,"3 mi N Cerro del Jaguey, Sierra Fria",David Stephen Taylor (MVZ) 244,23 Jul 1959,"skin, study; skull",male,140,77,16,15,,,,9.4,g,testes 8 mm,8,,,,,,,,LW,11,Oct,2024,,
124522,MVZ:Mamm:124522,,David Stephen Taylor (MVZ),Aguascalientes,,4.5 mi NW Calvillo,David Stephen Taylor (MVZ) 257,25 Sep 1959,"skin, study; skull",female,176,98,20,14,,,,13.5,g,"5 embs, R.C 3 mm",,,5,,,3,,,LW,2,August,2024,,
124523,MVZ:Mamm:124523,,David Stephen Taylor (MVZ),Aguascalientes,,4.5 mi NW Calvillo,David Stephen Taylor (MVZ) 271,26 Sep 1959,"skin, study; skull",male,168,95,20,9,,,,14.1,g,testes 10 mm,10,,,,,,,,LW,2,August,2024,,
124526,MVZ:Mamm:124526,,David Stephen Taylor (MVZ),Aguascalientes,,8 mi WNW Colonia Presidente Calles,David Stephen Taylor (MVZ) 180,16 Jul 1959,"skin, study; skull",female,171,103,21,13,,,,12,g,no embs,,,0,,,,,,LW,2,August,2024,,
124524,MVZ:Mamm:124524,,David Stephen Taylor (MVZ),Aguascalientes,,"Rio San Pedro, NW side San Antonio",David Stephen Taylor (MVZ) 175,15 Jul 1959,"skin, study; skull",male,193,117,23,16,,,,17.9,g,tes 11mm,11,,,,,,,,LW,2,August,2024,,
124525,MVZ:Mamm:124525,,David Stephen Taylor (MVZ),Aguascalientes,,"Rio San Pedro, NW side San Antonio",David Stephen Taylor (MVZ) 177,15 Jul 1959,"skin, study; skull",female,171,96,20,14,,,,18.3,g,lact.,,,,,,,,,LW,2,August,2024,,
171756,MVZ:Mamm:171756,,Phillip V. Brylski,California,Fresno County,4 mi N Mercey Hot Spring [along Cty. Rd. J1],Phillip V. Brylski 231,28 Jul 1981,whole organism (ethanol),female,,,,,,,,,,,,,,,,,,,,,,,,
171758,MVZ:Mamm:171758,,Phillip V. Brylski,California,Fresno County,4 mi N Mercey Hot Spring [along Cty. Rd. J1],Phillip V. Brylski 233,28 Jul 1981,whole organism (ethanol),female,,,,,,,,,,,,,,,,,,,,,,,,
171759,MVZ:Mamm:171759,,Phillip V. Brylski,California,Fresno County,4 mi N Mercey Hot Spring [along Cty. Rd. J1],Phillip V. Brylski 234,28 Jul 1981,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
171760,MVZ:Mamm:171760,,Phillip V. Brylski,California,Fresno County,4 mi N Mercey Hot Spring [along Cty. Rd. J1],Phillip V. Brylski 235,28 Jul 1981,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
171762,MVZ:Mamm:171762,,Phillip V. Brylski,California,Fresno County,"Little Panoche Creek, 4 mi N Mercey Hot Spring [along Cty Rd. J1]",Phillip V. Brylski 256,28 Jul 1981,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
171764,MVZ:Mamm:171764,,Phillip V. Brylski,California,Fresno County,"Little Panoche Creek, 4 mi N Mercey Hot Spring [along Cty Rd. J1]",Phillip V. Brylski 258,28 Jul 1981,whole organism (ethanol),female,,,,,,,,,,,,,,,,,,,,,,,,
171765,MVZ:Mamm:171765,,Phillip V. Brylski,California,Fresno County,"Little Panoche Creek, 4 mi N Mercey Hot Spring [along Cty Rd. J1]",Phillip V. Brylski 260,28 Jul 1981,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
171768,MVZ:Mamm:171768,,Phillip V. Brylski,California,Orange County,"San Joaquin Hills, 4.5 mi E Irvine Post Office",Phillip V. Brylski 458,16 Sep 1981,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
171769,MVZ:Mamm:171769,,Phillip V. Brylski,California,San Joaquin County,"Corral Hollow, 0.5 mi NE Castle Rock",Phillip V. Brylski 361,4 Aug 1981,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
161249,MVZ:Mamm:161249,,Duke S. Rogers,Chiapas,,4 mi W (by road) San Cristóbal de las Casas,Duke S. Rogers 1735,21 Dec 1980,"skeleton; skin, study; skull",male,167,93,20,14,,,,11,g,t=7x5mm,7,5,,,,,,,LW,18,Oct,2024,,
83003,MVZ:Mamm:83003,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5402,3 May 1938,skeleton; skull,male,,,,,,,,,,,,,,,,,,,,,,,,
83004,MVZ:Mamm:83004,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5403,3 May 1938,skeleton; skull,male,,,,,,,,,,,,,,,,,,,,,,,,
83005,MVZ:Mamm:83005,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5404,3 May 1938,skeleton; skull,male,,,,,,,,,,,,,,,,,,,,,,,,
83006,MVZ:Mamm:83006,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5405,3 May 1938,skeleton; skull,male,,,,,,,,,,,,,,,,,,,,,,,,
83007,MVZ:Mamm:83007,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5406,3 May 1938,skeleton; skull,male,,,,,,,,,,,,,,,,,,,,,,,,
83008,MVZ:Mamm:83008,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5407,3 May 1938,skeleton; skull,male,,,,,,,,,,,,,,,,,,,,,,,,
83009,MVZ:Mamm:83009,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5408,3 May 1938,skeleton; skull,female,,,,,,,,,,,,,,,,,,,,,,,,
83010,MVZ:Mamm:83010,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5409,3 May 1938,skeleton; skull,female,,,,,,,,,,,,,,,,,,,,,,,,
83011,MVZ:Mamm:83011,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5410,3 May 1938,skeleton; skull,female,,,,,,,,,,,,,,,,,,,,,,,,
159517,MVZ:Mamm:159517,,Duke S. Rogers,Chiapas,,5.1 mi SE (by road) Rayon,Duke S. Rogers 1485,23 Dec 1980,"skin, study; skull",female,160,88,18,15,,,,8,g,nulliparous,,,,,,,,,LW,18,Oct,2024,,
159518,MVZ:Mamm:159518,,Duke S. Rogers,Chiapas,,5.1 mi SE (by road) Rayon,Duke S. Rogers 1486,23 Dec 1980,"skin, study; skull",female,155,84,17,15,,,,8,g,nulliparous,,,,,,,,,LW,18,Oct,2024,,
159519,MVZ:Mamm:159519,,Duke S. Rogers,Chiapas,,5.1 mi SE (by road) Rayon,Duke S. Rogers 1487,23 Dec 1980,"skin, study; skull",female,153,87,18,15,,,,9,g,nulliparous,,,,,,,,,LW,18,Oct,2024,,
161248,MVZ:Mamm:161248,,Duke S. Rogers,Chiapas,,5.1 mi SE (by road) Rayon,Duke S. Rogers 1736,23 Dec 1980,"skeleton; skin, study; skull",male,172,96,18,14,,,,13,g,t=6x4 mm,6,4,,,,,,,LW,18,Oct,2024,,
161250,MVZ:Mamm:161250,,Duke S. Rogers,Chiapas,,"Cerro Mozotal, 13.5 mi NW (by road) Motozintla de Mendoza",Duke S. Rogers 1714,15 Dec 1980,"skeleton; skin, study; skull",female,222,133,24,18,,,,14,g,"uteri swollen, no scars",,,,,,,,,LW,18,Oct,2024,,check tag
141797,MVZ:Mamm:141797,,,Chiapas,,"Hushal Ha, Tenejapa, 19 mi NE San Cristóbal de las Casas",114,5 Oct 1971,skull,unknown,,,,,,,,,,,,,,,,,,,,,,,,
141798,MVZ:Mamm:141798,,,Chiapas,,"Hushal Ha, Tenejapa, 19 mi NE San Cristóbal de las Casas",115,5 Oct 1971,skull,unknown,,,,,,,,,,,,,,,,,,,,,,,,
161251,MVZ:Mamm:161251,,Duke S. Rogers,Chiapas,,"Cerro Mozotal, 13.5 mi NW (by road) Motozintla de Mendoza",Duke S. Rogers 1715,16 Dec 1980,"skeleton; skin, study; skull",male,227,133,24,19,,,,36,g,t=6x4mm,6,4,,,,,,,LW,18,Oct,2024,,check tag
163348,MVZ:Mamm:163348,,Duke S. Rogers,Chiapas,,"Cerro Mozotal, 13.5 mi NW (by road) Motozintla de Mendoza",Duke S. Rogers 1414,15 Dec 1980,"skin, study; skull",male,,,,,,,,,,,,,,,,,,,,,,,,
159514,MVZ:Mamm:159514,,Duke S. Rogers,Chiapas,,"Cerro Mozotol, 13.5 mi NW (by road) Motozintla de Mendoza",Duke S. Rogers 1405,16 Dec 1980,"skin, study; skull",male,166,93,18,15,,,,10,g,t=6x4mm,6,4,,,,,,,LW,18,Oct,2024,,
159515,MVZ:Mamm:159515,,Duke S. Rogers,Chiapas,,"Cerro Mozotol, 13.5 mi NW (by road) Motozintla de Mendoza",Duke S. Rogers 1416,15 Dec 1980,"skin, study; skull",male,160,89,16,15,,,,9,g,t=6x4mm,6,4,,,,,,,LW,18,Oct,2024,,
118902,MVZ:Mamm:118902,Reithrodontomys fulvescens helvolus,,Oaxaca,,"S side Cerro San Felipe, 3 mi NE Oaxaca de Juárez",M-3,9 Aug 1953,skull,unknown,,,,,,,,,,,,,,,,,,,,,,,,
118903,MVZ:Mamm:118903,Reithrodontomys fulvescens helvolus,,Oaxaca,,"S side Cerro San Felipe, 3 mi NE Oaxaca de Juárez",M-3,9 Aug 1953,skull,unknown,,,,,,,,,,,,,,,,,,,,,,,,
128363,MVZ:Mamm:128363,,William Z. Lidicker Jr.,Chihuahua,,1 mi S and 0.5 mi E Santa Clara,William Z. Lidicker Jr. 2399,28 Aug 1961,"skin, study; skull",male,145,72,18,13,,,,10.5,g,testes 9.5 mm,9.5,,,,,,,,LW,11,Oct,2024,,
124928,MVZ:Mamm:124928,,William Z. Lidicker Jr.,Chihuahua,,5 mi N Cerro Campana,William Z. Lidicker Jr. 1929,3 Jul 1959,"skin, study; skull",female,143,74,18.5,13,,,,7.6,g,"no emb, not parous",,,0,,,,,,LW,11,Oct,2024,,
124929,MVZ:Mamm:124929,,Ward C. Russell,Chihuahua,,5 mi N Cerro Campana,Ward C. Russell 13543,3 Jul 1959,"skin, study; skull",male,135,67,17,12,,,,8.2,g,testes 6 mm,6,,,,,,,,LW,11,Oct,2024,,
126490,MVZ:Mamm:126490,,Edwin O. Willis,Chihuahua,,Arroyo El Mesteño,Edwin O. Willis 40,8 Jul 1960,"skin, study; skull",female,149,83,17,13,,,,12.6,g,not recorded,,,,,,,,,LW,11,Oct,2024,,
124930,MVZ:Mamm:124930,,Aldo Starker Leopold,Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",Aldo Starker Leopold 1517,17 Jul 1959,"skin, study; skull",male,146,75,16,15,,,,10.2,g,not recorded,,,,,,,,,LW,11,Oct,2024,,
161247,MVZ:Mamm:161247,,Duke S. Rogers,Chiapas,,"Cerro Mozotal, 13.5 mi NW (by road) Motozintla de Mendoza",Duke S. Rogers 1734,13 Dec 1980,skeleton,female,,,,,,,,,,,,,,,,,,,,,,,,
124931,MVZ:Mamm:124931,,Ward C. Russell,Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",Ward C. Russell 13615,22 Jul 1959,"skin, study; skull",male,141,72,16,13,,,,9.5,g,not recorded,,,,,,,,,LW,11,Oct,2024,,
124932,MVZ:Mamm:124932,,Ward C. Russell,Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",Ward C. Russell 13616,22 Jul 1959,"skin, study; skull",male,132,64,15,12,,,,9.6,g,not recorded,,,,,,,,,LW,11,Oct,2024,,
128350,MVZ:Mamm:128350,,"William Z. Lidicker Jr., James Donald Anderson",Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",2306,15 Aug 1961,"skin, study; skull",male,148,77,17,14,,,,10,g,testes 9 mm,9,,,,,,,,LW,11,Oct,2024,,
128351,MVZ:Mamm:128351,,Michael J. Pontrelli,Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",Michael J. Pontrelli 24,19 Aug 1961,"skin, study; skull",female,156,81,16,15,,,,10.1,g,no emb,,,0,,,,,,LW,11,Oct,2024,,
141795,MVZ:Mamm:141795,,,Chiapas,,"Balunk'Anal, Tenejapa, 11 mi NE San Cristóbal de las Casas",193,12 Dec 1971,skull,female,,,,,,,,,,,,,,,,,,,,,,,,
141794,MVZ:Mamm:141794,,,Chiapas,,"Balunk'Anal, Tenejapa, 11 mi NE San Cristóbal de las Casas",194,12 Dec 1971,skull,female,,,,,,,,,,,,,,,,,,,,,,,,
128353,MVZ:Mamm:128353,,William Z. Lidicker Jr.,Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",William Z. Lidicker Jr. 2337,20 Aug 1961,"skin, study; skull",male,152,79,16,13,,,,9.1,g,"testes 8 mm, desc.",8,,,,,,,,LW,11,Oct,2024,,
128354,MVZ:Mamm:128354,,William Z. Lidicker Jr.,Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",William Z. Lidicker Jr. 2308,16 Aug 1961,"skin, study; skull",male,155,83,17.5,13,,,,10.2,g,testes & sv enlarged,,,,,,,,,LW,11,Oct,2024,,
128355,MVZ:Mamm:128355,,William Z. Lidicker Jr.,Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",William Z. Lidicker Jr. 2309,16 Aug 1961,"skin, study; skull",male,153,77,16.5,14,,,,10.1,g,testes 7.5 mm,7.5,,,,,,,,LW,11,Oct,2024,,
128356,MVZ:Mamm:128356,,William Z. Lidicker Jr.,Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",William Z. Lidicker Jr. 2310,16 Aug 1961,"skin, study; skull",female,151,78,16,13,,,,12.4,g,6 embryos x 9 mm,,,6,,,9,,,LW,11,Oct,2024,,
128357,MVZ:Mamm:128357,,William Z. Lidicker Jr.,Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",William Z. Lidicker Jr. 2314,17 Aug 1961,"skin, study; skull",male,161,83,17.5,14,,,,10.8,g,testes 10 mm,10,,,,,,,,LW,11,Oct,2024,,
141799,MVZ:Mamm:141799,,,Chiapas,,"Yashanal, Tenejapa, 16 mi NE San Cristóbal de las Casas",181,2 Dec 1971,skull,unknown,,,,,,,,,,,,,,,,,,,,,,,,
128358,MVZ:Mamm:128358,,William Z. Lidicker Jr.,Chihuahua,,"Arroyo El Mesteño, Sierra El Nido",William Z. Lidicker Jr. 2322,18 Aug 1961,"skin, study",male,150,76,17,14,,,,9.7,g,"testes 9.5 mm, desc.",9.5,,,,,,,,LW,11,Oct,2024,,
124933,MVZ:Mamm:124933,,William Z. Lidicker Jr.,Chihuahua,,"Cañón del Alamo, Sierra El Nido",William Z. Lidicker Jr. 1831,20 Jun 1959,"skin, study; skull",male,137,71,16.5,14,,,,8.1,g,testes 7 mm,7,,,,,,,,LW,11,Oct,2024,,
124934,MVZ:Mamm:124934,,William Z. Lidicker Jr.,Chihuahua,,"Cañón del Alamo, Sierra El Nido",William Z. Lidicker Jr. 1841,21 Jun 1959,"skin, study; skull",male,150,80,17.5,15,,,,9.1,g,testes 8 mm,8,,,,,,,,LW,11,Oct,2024,,
124935,MVZ:Mamm:124935,,William J. Hamilton III,Chihuahua,,"Cañón del Alamo, Sierra El Nido",William J. Hamilton III 760,24 Jun 1959,"skin, study; skull",male,158,83,18,15,,,,not recorded,,testes 9 mm,9,,,,,,,,LW,11,Oct,2024,,
128359,MVZ:Mamm:128359,,William Z. Lidicker Jr.,Chihuahua,,"Ojo de Laguna, 25 mi S Gallego",William Z. Lidicker Jr. 2424,1 Sep 1961,"skin, study; skull",female,143,70,17.5,13.5,,,,13.2,g,4 embs x 11 mm,,,4,,,11,,,LW,11,Oct,2024,,
128360,MVZ:Mamm:128360,,William Z. Lidicker Jr.,Chihuahua,,"Ojo de Laguna, 25 mi S Gallego",William Z. Lidicker Jr. 2435,2 Sep 1961,"skin, study; skull",male,156,76,17.5,14,,,,15.5,g,"testes 9x6.5 mm, desc.",9,6.5,,,,,,,LW,11,Oct,2024,,
128361,MVZ:Mamm:128361,,William Z. Lidicker Jr.,Chihuahua,,"Ojo de Laguna, 25 mi S Gallego",William Z. Lidicker Jr. 2436,2 Sep 1961,"skin, study; skull",male,141,67,17,14,,,,11,g,"testes 9x6 mm, desc.",9,6,,,,,,,LW,11,Oct,2024,,
128362,MVZ:Mamm:128362,,William Z. Lidicker Jr.,Chihuahua,,"Ojo de Laguna, 25 mi S Gallego",William Z. Lidicker Jr. 2437,2 Sep 1961,"skin, study; skull",male,151,74,18,14,,,,12.8,g,"testes 11x5.5 mm, desc.",11,5.5,,,,,,,LW,11,Oct,2024,,
132200,MVZ:Mamm:132200,,Adrey E. Borell,Chihuahua,,Ojo Laguna,Adrey E. Borell 6191,20 Mar 1963,"skin, study; skull",female,139,64,17,12,,,,not recorded,,no embs,,,0,,,,,,LW,11,Oct,2024,,
133155,MVZ:Mamm:133155,,Adrey E. Borell,Chihuahua,,Ojo Laguna,Adrey E. Borell 6312,15 May 1964,"skin, study; skull",male,140,68,18,13,,,,11.2,g,not recorded,,,,,,,,,LW,18,Oct,2024,,
128346,MVZ:Mamm:128346,,William Z. Lidicker Jr.,Chihuahua,,"S edge Sierra La Mojina, 24 mi W Gallego",William Z. Lidicker Jr. 2474,6 Sep 1961,"skin, study; skull",male,130,65,17,13,,,,9.2,g,"testes 5 mm, desc.",5,,,,,,,,LW,11,Oct,2024,,
75903,MVZ:Mamm:75903,Reithrodontomys fulvescens tenuis,Seth B. Benson,Sinaloa,,4 mi NW Agua Nueva,Seth B. Benson 3743,5 May 1936,skull,female,,,,,,,,,,,,,,,,,,,,,,,,
114108,MVZ:Mamm:114108,,Charles G. Sibley,Jalisco,,"Sierra del Ameca, 6 mi N Ameca",Charles G. Sibley 3374,21 Jul 1950,"skin, study; skull",female,206,122,21,17,,,,28.8,g,"3 emb, 16 mm",,,3,,,16,,,LW,2,August,2024,,
82978,MVZ:Mamm:82978,,James E. Simpson,Sonora,,11.3 mi W Hermosillo,James E. Simpson 260,1 May 1938,"baculum; skin, study; skull",male,128,56,17,,14,11,,11.1,g,not recorded,,,,,,,,,LW,29,July,2024,,
141796,MVZ:Mamm:141796,,,Chiapas,,"Habenal, Tenejapa, 24 mi NE San Cristóbal de las Casas",94,22 Sep 1971,skull,female,,,,,,,,,,,,,,,,,,,,,,,,
82979,MVZ:Mamm:82979,,James E. Simpson,Sonora,,11.3 mi W Hermosillo,James E. Simpson 261,1 May 1938,"skin, study; skull",female,125,58,16,,14,13,,11.2,g,no emb,,,0,,,,,,LW,29,July,2024,,
82980,MVZ:Mamm:82980,,James E. Simpson,Sonora,,11.3 mi W Hermosillo,James E. Simpson 262,1 May 1938,"skin, study; skull",female,129,59,16,,14,12,,10.4,g,no emb,,,0,,,,,,LW,29,July,2024,,
82981,MVZ:Mamm:82981,,Seth B. Benson,Sonora,,"Rancho de Costa Rica, Río Sonora",Seth B. Benson 5359,2 May 1938,"baculum; skin, study; skull",male,126,60,17,,16,12,,10.2,g,not recorded,,,,,,,,,LW,29,July,2024,,
82982,MVZ:Mamm:82982,,Seth B. Benson,Sonora,,"Rancho de Costa Rica, Río Sonora",Seth B. Benson 5360,2 May 1938,"baculum; skin, study; skull",male,127,56,16,,17,14,,9.8,g,not recorded,,,,,,,,,LW,29,July,2024,,
82983,MVZ:Mamm:82983,,Seth B. Benson,Sonora,,"Rancho de Costa Rica, Río Sonora",Seth B. Benson 5361,2 May 1938,"baculum; skin, study; skull",male,113,47,17,,16,12,,9.7,,not recorded,,,,,,,,,LW,29,July,2024,,
82984,MVZ:Mamm:82984,,Seth B. Benson,Sonora,,"Rancho de Costa Rica, Río Sonora",Seth B. Benson 5387,2 May 1938,"baculum; skin, study; skull",male,135,59,16,,16,13,,11.7,g,not recorded,,,,,,,,,LW,29,July,2024,,
82985,MVZ:Mamm:82985,,Seth B. Benson,Sonora,,"Rancho de Costa Rica, Río Sonora",Seth B. Benson 5388,2 May 1938,"baculum; skin, study; skull",male,135,63,17,,16,13,,11,g,not recorded,,,,,,,,,LW,29,July,2024,,
82986,MVZ:Mamm:82986,,Seth B. Benson,Sonora,,"Rancho de Costa Rica, Río Sonora",Seth B. Benson 5389,2 May 1938,"baculum; skin, study; skull",male,132,62,16,,16,13,,10.2,g,not recorded,,,,,,,,,LW,29,July,2024,,
82987,MVZ:Mamm:82987,,Seth B. Benson,Sonora,,"Rancho de Costa Rica, Río Sonora",Seth B. Benson 5390,2 May 1938,"skin, study; skull",female,126,52,16,,15,13,,11.5,g,2 embs,,,2,,,,,,LW,29,July,2024,,
82988,MVZ:Mamm:82988,,James E. Simpson,Sonora,,"Rancho de Costa Rica, Río Sonora",James E. Simpson 270,2 May 1938,"skin, study; skull",male,129,53,16,,16,13,,12.4,g,not recorded,,,,,,,,,LW,29,July,2024,,
82989,MVZ:Mamm:82989,,James E. Simpson,Sonora,,"Rancho de Costa Rica, Río Sonora",James E. Simpson 271,2 May 1938,"baculum; skin, study; skull",male,129,57,17,,15,13,,11.8,g,not recorded,,,,,,,,,LW,29,July,2024,,
82990,MVZ:Mamm:82990,,James E. Simpson,Sonora,,"Rancho de Costa Rica, Río Sonora",James E. Simpson 272,2 May 1938,"baculum; skin, study; skull",male,132,61,16,,15,12,,10.7,g,not recorded,,,,,,,,,LW,29,July,2024,,
82991,MVZ:Mamm:82991,,James E. Simpson,Sonora,,"Rancho de Costa Rica, Río Sonora",James E. Simpson 273,2 May 1938,"baculum; skin, study; skull",male,128,58,16,,15,12,,10.2,g,not recorded,,,,,,,,,LW,29,July,2024,,
82992,MVZ:Mamm:82992,,James E. Simpson,Sonora,,"Rancho de Costa Rica, Río Sonora",James E. Simpson 274,2 May 1938,"baculum; skin, study; skull",male,127,57,16,,14,13,,10,g,not recorded,,,,,,,,,LW,29,July,2024,,
161252,MVZ:Mamm:161252,,Duke S. Rogers,Oaxaca,,"5.2 mi NNE (by road) Cerro Machín, Distrito Ixtlan",Duke S. Rogers 1713,4 Jan 1981,skeleton,female,,,,,,,,,,,,,,,,,,,,,,,,
82993,MVZ:Mamm:82993,,James E. Simpson,Sonora,,"Rancho de Costa Rica, Río Sonora",James E. Simpson 275,2 May 1938,"skin, study; skull",female,122,52,16,,14,12,,8.7,g,one emb,,,1,,,,,,LW,29,July,2024,,
82994,MVZ:Mamm:82994,,James E. Simpson,Sonora,,"Rancho de Costa Rica, Río Sonora",James E. Simpson 276,2 May 1938,"skin, study; skull",female,126,55,16,,16,13,,12.7,g,no emb,,,0,,,,,,LW,29,July,2024,,
82995,MVZ:Mamm:82995,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5394,3 May 1938,"skin, study; skull",female,116,53,16,,15,12,,8.2,g,no emb,,,0,,,,,,LW,29,July,2024,,
82996,MVZ:Mamm:82996,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5395,3 May 1938,"baculum; skin, study; skull",male,125,57,16,,16,13,,10.3,g,not recorded,,,,,,,,,LW,29,July,2024,,
82997,MVZ:Mamm:82997,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5396,3 May 1938,"baculum; skin, study; skull",male,124,58,16,,15,13,,8.8,,not recorded,,,,,,,,,LW,29,July,2024,,
82998,MVZ:Mamm:82998,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5397,3 May 1938,"skin, study; skull",female,,,,,,,,,,,,,,,,,,,,,,,,
82999,MVZ:Mamm:82999,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5398,3 May 1938,"baculum; skin, study; skull",male,136,66,17,,17,14,,11.3,g,not recorded,,,,,,,,,LW,29,July,2024,,
83000,MVZ:Mamm:83000,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5399,3 May 1938,"skin, study; skull",male,128,63,16,,15,12,,10.3,g,not recorded,,,,,,,,,LW,29,July,2024,,
83001,MVZ:Mamm:83001,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5400,3 May 1938,"baculum; skin, study; skull",male,,,,,,,,,,,,,,,,,,,,,,,,
83002,MVZ:Mamm:83002,,"Seth B. Benson, Margarito Delgadillo",Sonora,,"Rancho de Costa Rica, Río Sonora",5401,3 May 1938,"skin, study; skull",female,134,57,16,,15,12,,11.6,g,no emb,,,0,,,,,,LW,29,July,2024,,
83012,MVZ:Mamm:83012,,Seth B. Benson,Sonora,,"Rancho de Costa Rica, Río Sonora",Seth B. Benson 5418,3 May 1938,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
83013,MVZ:Mamm:83013,,Seth B. Benson,Sonora,,"Rancho de Costa Rica, Río Sonora",Seth B. Benson 5419,3 May 1938,whole organism (ethanol),female,,,,,,,,,,,,,,,,,,,,,,,,
83014,MVZ:Mamm:83014,,Seth B. Benson,Sonora,,"Rancho de Costa Rica, Río Sonora",Seth B. Benson 5431,3 May 1938,whole organism (ethanol),female,,,,,,,,,,,,,,,,,,,,,,,,
163024,MVZ:Mamm:163024,,Duke S. Rogers,Veracruz,,"2 km S (by road) Cuautlapan, Cerro Chicahuaxtla",Duke S. Rogers 2045,2 Nov 1981,"skeleton; skin, study; skull",male,170,97,20,14,,,,8,g,scrotal; t=8x5 mm,8,5,,,,,,,LW,30,July,2024,,
