catalognumberint,guid,subspecies,collectors,state_prov,county,spec_locality,collectornumber,verbatim_date,parts,sex,total,tail,hf,ear,Notch,Crown,unit,weight,units,reproductive data,testes L,testes W,emb count,embs L,embs R,emb CR,scars,unformatted measurements,"tag checked? (or no tag available), initial here",Day,Month,Year,REVIEW NEEDED
117005,MVZ:Mamm:117005,Peromyscus boylii rowleyi,Ward C. Russell,Coahuila,,"8 mi SW Piedra Blanca, Sierra del Carmen",Ward C. Russell 11953,14 Apr 1953,"skin, study; skull",female,198,102,21,19,,,,not recorded,,not recorded,,,,,,,,,LW,10,July,2024,
117006,MVZ:Mamm:117006,Peromyscus boylii rowleyi,Ward C. Russell,Coahuila,,"8 mi SW Piedra Blanca, Sierra del Carmen",Ward C. Russell 11954,14 Apr 1953,"skin, study; skull",female,219,115,22,19,,,,23,g,not recorded,,,,,,,,,LW,10,July,2024,
117007,MVZ:Mamm:117007,Peromyscus boylii rowleyi,Ward C. Russell,Coahuila,,"8 mi SW Piedra Blanca, Sierra del Carmen",Ward C. Russell 11955,14 Apr 1953,"skin, study; skull",male,228,122,23,19,,,,29,,not recorded,,,,,,,,,LW,10,July,2024,
74417,MVZ:Mamm:74417,Peromyscus boylii rowleyi,Adrey E. Borell,Colorado,Montezuma County,"Square Tower house, Mesa Verde National Park",Adrey E. Borell 5481,25 Aug 1936,"skin, study; skull",female,199,103,23,18,,,,not recorded,,not recorded,,,,,,,,,LW,10,July,2024,
74418,MVZ:Mamm:74418,Peromyscus boylii rowleyi,Adrey E. Borell,Colorado,Montezuma County,"Square Tower house, Mesa Verde National Park",Adrey E. Borell 5482,25 Aug 1936,"skin, study; skull",male,185,96,22,18,,,,not recorded,,not recorded,,,,,,,,,LW,10,July,2024,
139761,MVZ:Mamm:139761,Peromyscus boylii rowleyi,James L. Patton,Durango,,7.7 mi W La Ciudad via Hwy. 40,James L. Patton 2433,21 Jul 1970,"skin, study; skull",male,182,90,23,18,,,,19,g,not recorded,,,,,,,,,LW,11,July,2024,
139762,MVZ:Mamm:139762,Peromyscus boylii rowleyi,James L. Patton,Durango,,7.7 mi W La Ciudad via Hwy. 40,James L. Patton 2434,21 Jul 1970,"skin, study; skull",male,181,97,24,18,,,,14,g,not recorded,,,,,,,,,LW,11,July,2024,
139763,MVZ:Mamm:139763,Peromyscus boylii rowleyi,James L. Patton,Durango,,7.7 mi W La Ciudad via Hwy. 40,James L. Patton 2435,21 Jul 1970,"skin, study; skull",male,192,99,22,18,,,,17,g,not recorded,,,,,,,,,LW,11,July,2024,
139764,MVZ:Mamm:139764,Peromyscus boylii rowleyi,James L. Patton,Durango,,7.7 mi W La Ciudad via Hwy. 40,James L. Patton 2436,21 Jul 1970,"skin, study; skull",male,183+,81+,23,19,,,,23,g,testes 8 x 4 mm,8,4,,,,,,,LW,11,July,2024,
139765,MVZ:Mamm:139765,Peromyscus boylii rowleyi,James L. Patton,Durango,,7.7 mi W La Ciudad via Hwy. 40,James L. Patton 2437,21 Jul 1970,"skin, study; skull",male,181,89,21,18,,,,17,g,not recorded,,,,,,,,,LW,11,July,2024,
139766,MVZ:Mamm:139766,Peromyscus boylii rowleyi,James L. Patton,Durango,,7.7 mi W La Ciudad via Hwy. 40,James L. Patton 2438,21 Jul 1970,"skin, study; skull",male,210,109,23,19,,,,25,g,testes 8 x 4 mm,8,4,,,,,,,LW,11,July,2024,
139767,MVZ:Mamm:139767,Peromyscus boylii rowleyi,James L. Patton,Durango,,7.7 mi W La Ciudad via Hwy. 40,James L. Patton 2439,21 Jul 1970,"skin, study; skull",male,203,104,22,19,,,,23,g,not recorded,,,,,,,,,LW,11,July,2024,
139768,MVZ:Mamm:139768,Peromyscus boylii rowleyi,James L. Patton,Durango,,7.7 mi W La Ciudad via Hwy. 40,James L. Patton 2440,21 Jul 1970,"skin, study; skull",female,188+,92+,21,19,,,,19,g,not recorded,,,,,,,,,LW,11,July,2024,
139769,MVZ:Mamm:139769,Peromyscus boylii rowleyi,James L. Patton,Durango,,7.7 mi W La Ciudad via Hwy. 40,James L. Patton 2441,21 Jul 1970,"skin, study; skull",male,193,98,22,19,,,,18,g,testes 7 x 3 mm,7,3,,,,,,,LW,11,July,2024,
139770,MVZ:Mamm:139770,Peromyscus boylii rowleyi,James L. Patton,Durango,,7.7 mi W La Ciudad via Hwy. 40,James L. Patton 2442,21 Jul 1970,"skin, study; skull",male,193,97,23,19,,,,17,g,not recorded,,,,,,,,,LW,11,July,2024,
123102,MVZ:Mamm:123102,Peromyscus boylii rowleyi,Naomi I. Lidicker,Durango,,"S side Mil Diez [=Mil Dias], 1 mi NW El Salto",Naomi I. Lidicker 58,29 Jun 1958,"skin, study; skull",female,187,92,23,19,,,,not recorded,,2 embs CR 18 mm,,,2,,,18,,,LW,11,July,2024,
123103,MVZ:Mamm:123103,Peromyscus boylii rowleyi,William Z. Lidicker Jr.,Durango,,"S side Mil Diez [=Mil Dias], 1 mi NW El Salto",William Z. Lidicker Jr. 1485,29 Jun 1958,"skin, study; skull",male,181,90,23,19,,,,not recorded,,testes 12 mm,12,,,,,,,,LW,11,July,2024,
123104,MVZ:Mamm:123104,Peromyscus boylii rowleyi,William Z. Lidicker Jr.,Durango,,"S side Mil Diez [=Mil Dias], 1 mi NW El Salto",William Z. Lidicker Jr. 1510,29 Jul 1958,"skin, study; skull",female,198,87,23,19.5,,,,not recorded,,"lact., no emb",,,0,,,,,,LW,11,July,2024,
61731,MVZ:Mamm:61731,Peromyscus boylii rowleyi,Seth B. Benson,Nevada,Clark County,"Colorado River, 14 mi E Searchlight",Seth B. Benson 2325,10 Jan 1934,"skin, study; skull",female,207,107,24,,,20,,29.3,,not recorded,,,,,,,,,MS,17,July,2024,
61742,MVZ:Mamm:61742,Peromyscus boylii rowleyi,Donald M. Hatfield,Nevada,Clark County,"Colorado River, 14 mi E Searchlight",Donald M. Hatfield 324,11 Jan 1934,"skin, study; skull",female,187,95,21,19,,,,20,,Not recorded,,,,,,,,,MS,17,July,2024,
61744,MVZ:Mamm:61744,Peromyscus boylii rowleyi,Donald M. Hatfield,Nevada,Clark County,"Colorado River, 14 mi E Searchlight",Donald M. Hatfield 327,11 Jan 1934,"skin, study; skull",male,197,99,22,20,,,,22.5,,Not recorded,,,,,,,,,MS,17,July,2024,
61745,MVZ:Mamm:61745,Peromyscus boylii rowleyi,Donald M. Hatfield,Nevada,Clark County,"Colorado River, 14 mi E Searchlight",Donald M. Hatfield 331,11 Jan 1934,"skin, study; skull",female,200,107,21,18,,,,24.5,,Not recorded,,,,,,,,,MS,17,July,2024,
92991,MVZ:Mamm:92991,Peromyscus boylii rowleyi,David H. Johnson,Nevada,Clark County,N side Potosi Mt.,David H. Johnson 4157,14 Jun 1940,"skin, study; skull",male,204,106,22,19,,,,26.1,,Not recorded,,,,,,,,,MS,17,July,2024,
53142,MVZ:Mamm:53142,Peromyscus boylii rowleyi,E. Raymond Hall,Nevada,Lincoln County,"Ash Spring, Pahranagat Valley",E. Raymond Hall 3582,26 May 1932,"skin, study; skull",female,195,99,22,19.5,,,,26.1,,Not recorded,,,,,,,,,MS,17,July,2024,
53143,MVZ:Mamm:53143,Peromyscus boylii rowleyi,E. Raymond Hall,Nevada,Lincoln County,"Ash Spring, Pahranagat Valley",E. Raymond Hall 3583,26 May 1932,"skin, study; skull",male,189,93,21.5,19,,,,24.1,,Not recorded,,,,,,,,,MS,17,July,2024,
53144,MVZ:Mamm:53144,Peromyscus boylii rowleyi,E. Raymond Hall,Nevada,Lincoln County,"Ash Spring, Pahranagat Valley",E. Raymond Hall 3584,26 May 1932,"skin, study; skull",male,201,98,21,19,,,,30.2,,Not recorded,,,,,,,,,MS,17,July,2024,
53145,MVZ:Mamm:53145,Peromyscus boylii rowleyi,E. Raymond Hall,Nevada,Lincoln County,"Ash Spring, Pahranagat Valley",E. Raymond Hall 3585,26 May 1932,"skin, study; skull",male,210,113,23,29,,,,35.6,,Not recorded,,,,,,,,,MS,17,July,2024,
53146,MVZ:Mamm:53146,Peromyscus boylii rowleyi,L. M. Boyers,Nevada,Lincoln County,"Ash Spring, Pahranagat Valley",L. M. Boyers 145,29 May 1932,"skin, study; skull",female,211,113,24,20,,,,35.2,,Not recorded,,,,,,,,,MS,17,July,2024,
53147,MVZ:Mamm:53147,Peromyscus boylii rowleyi,L. M. Boyers,Nevada,Lincoln County,"Ash Spring, Pahranagat Valley",L. M. Boyers 150,29 May 1932,"skin, study; skull",female,210,107,20,21,,,,39,,Not recorded,,,,,,,,,MS,17,July,2024,
53148,MVZ:Mamm:53148,Peromyscus boylii rowleyi,L. M. Boyers,Nevada,Lincoln County,"Ash Spring, Pahranagat Valley",L. M. Boyers 151,29 May 1932,"skin, study; skull",female,198,100,22,19,,,,27.3,,not recorded,,,,,,,,,TA,24,July,2024,
53149,MVZ:Mamm:53149,Peromyscus boylii rowleyi,L. M. Boyers,Nevada,Lincoln County,"Ash Spring, Pahranagat Valley",L. M. Boyers 152,29 May 1932,"skin, study; skull",male,182,92,22,19,,,,22.9,,not recorded,,,,,,,,,TA,24,July,2024,
132803,MVZ:Mamm:132803,Peromyscus boylii rowleyi,,New Mexico,Bernalillo County,Base of Sandia Mts.,15,10 Nov 1963,"skin, study; skull",female,192,99,21,20,,,,25.2,,Not recorded,,,,,,,,,MS,17,July,2024,
132800,MVZ:Mamm:132800,Peromyscus boylii rowleyi,A. Fleck,New Mexico,Bernalillo County,"head of Embudo Canyon, Sandia Mts., 7.4 mi NE University of New Mexico, Albuquerque",A. Fleck 8,7 Nov 1963,"skin, study; skull",female,196,99,21.5,20,,,,22,,Not recorded,,,,,,,,,MS,17,July,2024,
132801,MVZ:Mamm:132801,Peromyscus boylii rowleyi,A. Fleck,New Mexico,Bernalillo County,"head of Embudo Canyon, Sandia Mts., 7.4 mi NE University of New Mexico, Albuquerque",A. Fleck 13,7 Nov 1963,"skin, study; skull",male,189,92,21,18,,,,24.5,,Not recorded,,,,,,,,,MS,17,July,2024,
132802,MVZ:Mamm:132802,Peromyscus boylii rowleyi,J. L. Tatschl,New Mexico,Bernalillo County,"head of Embudo Canyon, Sandia Mts., 7.4 mi NE University of New Mexico, Albuquerque",J. L. Tatschl 15,7 Nov 1963,"skin, study; skull",female,179,89,20.5,19,,,,20.5,,Not recorded,,,,,,,,,MS,17,July,2024,
50777,MVZ:Mamm:50777,Peromyscus boylii rowleyi,Annie M. Alexander,New Mexico,Grant County,3 mi SW Santa Rita,Annie M. Alexander 1018,19 Aug 1931,"skin, study; skull",male,162,77,21.5,15,,,,18,,Not recorded,,,,,,,,,MS,17,July,2024,
50778,MVZ:Mamm:50778,Peromyscus boylii rowleyi,Annie M. Alexander,New Mexico,Grant County,3 mi SW Santa Rita,Annie M. Alexander 1021,20 Aug 1931,"skin, study; skull",male,189,89,21,16,,,,25.7,,Not recorded,,,,,,,,,MS,17,July,2024,
50779,MVZ:Mamm:50779,Peromyscus boylii rowleyi,Annie M. Alexander,New Mexico,Grant County,3 mi SW Santa Rita,Annie M. Alexander 1022,20 Aug 1931,"skin, study; skull",male,191,93,22,16,,,,27,,Not recorded,,,,,,,,,MS,17,July,2024,
50780,MVZ:Mamm:50780,Peromyscus boylii rowleyi,Annie M. Alexander,New Mexico,Grant County,3 mi SW Santa Rita,Annie M. Alexander 1023,20 Aug 1931,"skin, study; skull",male,192,94,21.5,16,,,,29.3,,Not recorded,,,,,,,,,MS,17,July,2024,
50781,MVZ:Mamm:50781,Peromyscus boylii rowleyi,Annie M. Alexander,New Mexico,Grant County,3 mi SW Santa Rita,Annie M. Alexander 1024,20 Aug 1931,"skin, study; skull",female,195,93,21,15,,,,25.5,,Not recorded,,,,,,,,,MS,17,July,2024,
106157,MVZ:Mamm:106157,Peromyscus boylii rowleyi,Malcolm T. Jollie,New Mexico,Grant County,"Cottage San, 2.5 mi N campus New Mexico State Teachers College, Silver City",Malcolm T. Jollie 154,27 Sep 1945,"skin, study; skull",male,139,50,20,17,,,,25,,Not recorded,,,,,,,,,MS,17,July,2024,
50784,MVZ:Mamm:50784,Peromyscus boylii rowleyi,Annie M. Alexander,New Mexico,Hidalgo County,"1 mi N Monument 64, Mexican boundary",Annie M. Alexander 1070,5 Sep 1931,"skin, study; skull",female,194,94,20.5,14,,,,27.4,,Not recorded,,,,,,,,,MS,15,July,2024,
50785,MVZ:Mamm:50785,Peromyscus boylii rowleyi,Annie M. Alexander,New Mexico,Hidalgo County,"1 mi N Monument 64, Mexican boundary",Annie M. Alexander 1071,5 Sep 1931,"skin, study; skull",male,201,97,21,14,,,,28.9,,Not recorded,,,,,,,,,MS,15,July,2024,
50782,MVZ:Mamm:50782,Peromyscus boylii rowleyi,Annie M. Alexander,New Mexico,Hidalgo County,"4 mi NW San Luis Pass, Animas Valley",Annie M. Alexander 1053,1 Sep 1931,"skin, study; skull",male,188,94,21,16,,,,26,,Not recorded,,,,,,,,,MS,15,July,2024,
50783,MVZ:Mamm:50783,Peromyscus boylii rowleyi,Annie M. Alexander,New Mexico,Hidalgo County,"4 mi NW San Luis Pass, Animas Valley",Annie M. Alexander 1057,1 Sep 1931,"skin, study; skull",female,198,98,21.5,15,,,,31.1,,Not recorded,,,,,,,,,MS,15,July,2024,
229198,MVZ:Mamm:229198,Peromyscus boylii rowleyi,Wilbur B. Quay,New Mexico,Mora County,3.33 mi NNE Watrous,Wilbur B. Quay 4-B-274,6/18/54,"whole organism (ethanol, 70%; formalin-fixed)",female,179,89,22,,19,17,,22.2,,,,,,,,,,,MS,15,July,2024,
142112,MVZ:Mamm:142112,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"0.3 mi N junction of Route 112 and Deadman's Lookout, then W",Sally J. Holbrook 179,27 Jul 1972,"skin, study; skull",female,187,95,21,,21,21,,Not recorded,,Closed vagina,,,,,,,,,MS,15,July,2024,
142113,MVZ:Mamm:142113,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"0.3 mi N junction of Route 112 and Deadman's Lookout, then W",Sally J. Holbrook 180,27 Jul 1972,"skin, study; skull",male,171,88,21,,21,18,,Not recorded,,Not recorded,,,,,,,,,MS,15,July,2024,
141266,MVZ:Mamm:141266,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.1 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 60,24 Aug 1971,"skin, study; skull",female,150,78,21,,18,13,,Not recorded,,Open vagina,,,,,,,,,MS,15,July,2024,
141268,MVZ:Mamm:141268,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.1 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 62,24 Aug 1971,"skin, study; skull",male,146,76,21,,19,14,,Not recorded,,Testes 5 x 4,,,,,,,,,MS,15,July,2024,
141269,MVZ:Mamm:141269,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.1 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 63,24 Aug 1971,"skin, study; skull",female,152,80,21,20,,,,14,,Closed vagina,,,,,,,,,MS,15,July,2024,
141271,MVZ:Mamm:141271,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.1 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 65,24 Aug 1971,"karyotype; skin, study; skull",female,190,95,22,20,,,,28,,Open vagina,,,,,,,,,MS,15,July,2024,
141272,MVZ:Mamm:141272,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.1 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 66,24 Aug 1971,"skin, study; skull",male,175,90,22,20,,,,23,,Not recorded,,,,,,,,,MS,15,July,2024,
141274,MVZ:Mamm:141274,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.1 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 68,24 Aug 1971,"skin, study; skull",male,148,79,20,21,,,,Not recorded,,Testes 4 x 2,,,,,,,,,MS,15,July,2024,
142141,MVZ:Mamm:142141,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.1 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 210,14 Aug 1972,"skin, study; skull",female,182,112,21,20,,,,20,,Closed vagina,,,,,,,,,MS,15,July,2024,
141257,MVZ:Mamm:141257,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.2 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 50,23 Aug 1971,"skin, study; skull",female,150,80,20,,,,,14,,Closed vagina,,,,,,,,,MS,15,July,2024,
141258,MVZ:Mamm:141258,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.2 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 51,23 Aug 1971,"skin, study; skull",female,190,102,23,21,,,,26,,Closed vagina,,,,,,,,,MS,15,July,2024,
141262,MVZ:Mamm:141262,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.2 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 56,23 Aug 1971,"skin, study; skull",male,174,89,23,22,,,,23,,Testes 6 x 3,,,,,,,,,MS,15,July,2024,
141263,MVZ:Mamm:141263,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.2 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 57,23 Aug 1971,"skin, study; skull",female,160,82,22,,19,19,,Not recorded,,Closed vagina,,,,,,,,,MS,15,July,2024,
141264,MVZ:Mamm:141264,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.2 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 58,23 Aug 1971,"skin, study; skull",female,180,100,22,,22,21,,Not recorded,,Closed vagina,,,,,,,,,MS,15,July,2024,Double check tag
141284,MVZ:Mamm:141284,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.3 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 78,26 Aug 1971,"skin, study; skull",male,165,90,21,,20,15,,Not recorded,,Testes 4 x 5,,,,,,,,,MS,15,July,2024,
141287,MVZ:Mamm:141287,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.3 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 81,26 Aug 1971,"skin, study; skull",male,175,87,21,,22,19,,Not recorded,,Testes 4 x 3,,,,,,,,,MS,15,July,2024,Double check tag
141280,MVZ:Mamm:141280,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.5 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 74,26 Aug 1971,"skin, study; skull",female,202,108,22,,24,22,,Not recorded,,Closed vagina,,,,,,,,,MS,15,July,2024,
141282,MVZ:Mamm:141282,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"2.5 mi E Route 112 on Deadman's Lookout Rd., Santa Fe National Forest",Sally J. Holbrook 76,26 Aug 1971,"skin, study; skull",male,176,88,21,,22,19,,Not recorded,,Testes 10 x 5,,,,,,,,,MS,15,July,2024,Double check tag
142128,MVZ:Mamm:142128,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"5.6 mi N of S boundary of Santa Fe National Forest, on Rte. 112, then 0.1 mi W",Sally J. Holbrook 196,7 Aug 1972,"skin, study; skull",female,176,91,22,21,,,,26,,Closed vagina,,,,,,,,,TA,24,July,2024,
142129,MVZ:Mamm:142129,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"5.6 mi N of S boundary of Santa Fe National Forest, on Rte. 112, then 0.1 mi W",Sally J. Holbrook 197,7 Aug 1972,"skin, study; skull",female,162,85,21,21,,,,20,,2L 1R corp. lut. closed vagina,,,,,,,,,TA,24,July,2024,
142130,MVZ:Mamm:142130,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"5.6 mi N of S boundary of Santa Fe National Forest, on Rte. 112, then 0.1 mi W",Sally J. Holbrook 198,7 Aug 1972,"skin, study; skull",female,180,97,21,20,,,,20,,Closed vagina,,,,,,,,,TA,24,July,2024,
142131,MVZ:Mamm:142131,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"5.6 mi N of S boundary of Santa Fe National Forest, on Rte. 112, then 0.1 mi W",Sally J. Holbrook 199,7 Aug 1972,"skin, study; skull",male,188,105,22,21,,,,26,,testes 6 x 3,6,3,,,,,,,TA,24,July,2024,
142081,MVZ:Mamm:142081,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"mesa top, 0.5 mi W junction of Route 112 and Deadman's Lookout Rd.",Sally J. Holbrook 118,16 Jun 1972,"skin, study; skull",female,205,102,20,22,,,,34,,closed vagina,,,,,,,,,TA,24,July,2024,
142088,MVZ:Mamm:142088,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"mesa top, 0.5 mi W junction of Route 112 and Deadman's Lookout Rd.",Sally J. Holbrook 125,16 Jun 1972,"skin, study; skull",female,212,110,22,23,,,,30,,closed vagina,,,,,,,,,TA,24,July,2024,
142119,MVZ:Mamm:142119,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"mesa top, 0.5 mi W junction of Route 112 and Deadman's Lookout Rd.",Sally J. Holbrook 186,31 Jul 1972,"skin, study; skull",male,171,95,22,22,,,,18,,not recorded,,,,,,,,,TA,24,July,2024,
142120,MVZ:Mamm:142120,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"mesa top, 0.5 mi W junction of Route 112 and Deadman's Lookout Rd.",Sally J. Holbrook 187,31 Jul 1972,"skin, study; skull",female,167,94,22,21,,,,18,,closed vagina,,,,,,,,,TA,24,July,2024,
142121,MVZ:Mamm:142121,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"mesa top, 0.5 mi W junction of Route 112 and Deadman's Lookout Rd.",Sally J. Holbrook 188,31 Jul 1972,"skin, study; skull",female,192,110,22,21,,,,22,,open vagina,,,,,,,,,TA,24,July,2024,
142122,MVZ:Mamm:142122,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"mesa top, 0.5 mi W junction of Route 112 and Deadman's Lookout Rd.",Sally J. Holbrook 189,31 Jul 1972,"skin, study; skull",male,190,105,23.5,21,,,,26,,testes 11 x 6,11,6,,,,,,,TA,24,July,2024,
142103,MVZ:Mamm:142103,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,mixed woods just W junction of Route 112 and Deadman's Lookout Rd.,Sally J. Holbrook 154,11 Jul 1972,"skin, study; skull",male,176,94,21,18,,,,Not recorded,,Testes 11 x 5,,,,,,,,,MS,15,July,2024,
142143,MVZ:Mamm:142143,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,mixed woods just W junction of Route 112 and Deadman's Lookout Rd.,Sally J. Holbrook 213,15 Aug 1972,"skin, study; skull",female,182,105,22,22,,,,20,,closed vagina,,,,,,,,,TA,24,July,2024,
142145,MVZ:Mamm:142145,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,mixed woods just W junction of Route 112 and Deadman's Lookout Rd.,Sally J. Holbrook 215,15 Aug 1972,"skin, study; skull",male,190,102,22,20,,,,24,g,testes 6 x 3,6,3,,,,,,,TA,24,July,2024,
142159,MVZ:Mamm:142159,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"Nogales Cliff House, Spring Canyon, near Llaves",Sally J. Holbrook 231,24 Aug 1972,"skin, study; skull",female,181,113,22,,21,18,,Not recorded,,Closed vagina,,,,,,,,,MS,15,July,2024,
142160,MVZ:Mamm:142160,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"Nogales Cliff House, Spring Canyon, near Llaves",Sally J. Holbrook 232,24 Aug 1972,"skin, study; skull",male,182,98,21,20,,,,Not recorded,,Testes 3 x 2 ,,,,,,,,,MS,15,July,2024,
142161,MVZ:Mamm:142161,Peromyscus boylii rowleyi,Sally J. Holbrook,New Mexico,Rio Arriba County,"Nogales Cliff House, Spring Canyon, near Llaves",Sally J. Holbrook 233,24 Aug 1972,"skin, study; skull",female,178,93,21,,20,20,,Not recorded,,Closed vagina,,,,,,,,,MS,15,July,2024,
132804,MVZ:Mamm:132804,Peromyscus boylii rowleyi,A. Fleck,New Mexico,Sandoval County,"Cochiti Canyon, [7.5 mi N, 2 mi W Cochiti]",A. Fleck 2,29 Sep 1963,"skin, study; skull",male,190,112,21.5,,20,21.7,,Not recorded,,Not recorded,,,,,,,,,MS,15,July,2024,Double check tag
132805,MVZ:Mamm:132805,Peromyscus boylii rowleyi,A. Fleck,New Mexico,Sandoval County,"Cochiti Canyon, [7.5 mi N, 2 mi W Cochiti]",A. Fleck 4,29 Sep 1963,"skin, study; skull",female,180,90,22,,19,19.1,,Not recorded,,Not recorded,,,,,,,,,MS,15,July,2024,Double check tag
132806,MVZ:Mamm:132806,Peromyscus boylii rowleyi,A. Fleck,New Mexico,Sandoval County,"Cochiti Canyon, [7.5 mi N, 2 mi W Cochiti]",A. Fleck 6,29 Sep 1963,"skin, study; skull",female,171,84,19.5,17.25,,,,Not recorded,,Not recorded,,,,,,,,,MS,15,July,2024,
132807,MVZ:Mamm:132807,Peromyscus boylii rowleyi,J. L. Tatschl,New Mexico,Sandoval County,"Cochiti Canyon, [7.5 mi N, 2 mi W Cochiti]",J. L. Tatschl 32,29 Sep 1963,"skin, study; skull",female,160,88,20.5,23.5,,,,Not recorded,,Not recorded,,,,,,,,,MS,15,July,2024,
132808,MVZ:Mamm:132808,Peromyscus boylii rowleyi,J. L. Tatschl,New Mexico,Sandoval County,"Cochiti Canyon, [7.5 mi N, 2 mi W Cochiti]",J. L. Tatschl 34,29 Sep 1963,"skin, study; skull",male,183,92,23,19,,,,Not recorded,,Not recorded,,,,,,,,,MS,15,July,2024,
